Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Frame Duration	Reason
1773	Waveform 1	1	16602.023529053	16602.093170166	67.0	226.0	1.0000	1	Too short
1773	Spectrogram 1	1	16602.023529053	16602.093170166	67.0	226.0	1.0000	1	Too short
1774	Waveform 1	1	16608.987640381	16609.057281494	67.0	226.0	1.0000	1	Too short
1774	Spectrogram 1	1	16608.987640381	16609.057281494	67.0	226.0	1.0000	1	Too short
1775	Waveform 1	1	16621.592681885	16624.447967529	67.0	226.0	0.1220	41	Too long
1775	Spectrogram 1	1	16621.592681885	16624.447967529	67.0	226.0	0.1220	41	Too long
1776	Waveform 1	1	16640.952911377	16641.022552490	67.0	226.0	1.0000	1	Too short
1776	Spectrogram 1	1	16640.952911377	16641.022552490	67.0	226.0	1.0000	1	Too short
1777	Waveform 1	1	16646.454559326	16652.513336182	67.0	226.0	0.1264	87	Too long
1777	Spectrogram 1	1	16646.454559326	16652.513336182	67.0	226.0	0.1264	87	Too long
1778	Waveform 1	1	16656.900726318	16657.597137451	67.0	226.0	0.3000	10	Detection
1778	Spectrogram 1	1	16656.900726318	16657.597137451	67.0	226.0	0.3000	10	Detection
1779	Waveform 1	1	16669.227203369	16669.296844482	67.0	226.0	1.0000	1	Too short
1779	Spectrogram 1	1	16669.227203369	16669.296844482	67.0	226.0	1.0000	1	Too short
1780	Waveform 1	1	16672.291412354	16673.684234619	67.0	226.0	0.2500	20	Detection
1780	Spectrogram 1	1	16672.291412354	16673.684234619	67.0	226.0	0.2500	20	Detection
1781	Waveform 1	1	16683.085784912	16685.523223877	67.0	226.0	0.0571	35	Too long
1781	Spectrogram 1	1	16683.085784912	16685.523223877	67.0	226.0	0.0571	35	Too long
1782	Waveform 1	1	16697.571136475	16697.640777588	67.0	226.0	1.0000	1	Too short
1782	Spectrogram 1	1	16697.571136475	16697.640777588	67.0	226.0	1.0000	1	Too short
1783	Waveform 1	1	16707.251251221	16707.320892334	67.0	226.0	1.0000	1	Too short
1783	Spectrogram 1	1	16707.251251221	16707.320892334	67.0	226.0	1.0000	1	Too short
1784	Waveform 1	1	16720.761627197	16720.831268311	67.0	226.0	1.0000	1	Too short
1784	Spectrogram 1	1	16720.761627197	16720.831268311	67.0	226.0	1.0000	1	Too short
1785	Waveform 1	1	16731.207794189	16731.277435303	67.0	226.0	1.0000	1	Too short
1785	Spectrogram 1	1	16731.207794189	16731.277435303	67.0	226.0	1.0000	1	Too short
1786	Waveform 1	1	16756.835723877	16759.482086182	67.0	226.0	0.1316	38	Too long
1786	Spectrogram 1	1	16756.835723877	16759.482086182	67.0	226.0	0.1316	38	Too long
1787	Waveform 1	1	16772.992462158	16773.131744385	67.0	226.0	1.0000	2	Too short
1787	Spectrogram 1	1	16772.992462158	16773.131744385	67.0	226.0	1.0000	2	Too short
1788	Waveform 1	1	16776.544158936	16776.613800049	67.0	226.0	1.0000	1	Too short
1788	Spectrogram 1	1	16776.544158936	16776.613800049	67.0	226.0	1.0000	1	Too short
1789	Waveform 1	1	16791.795562744	16791.934844971	67.0	226.0	1.0000	2	Too short
1789	Spectrogram 1	1	16791.795562744	16791.934844971	67.0	226.0	1.0000	2	Too short
1790	Waveform 1	1	16797.018646240	16800.848907471	67.0	226.0	0.1273	55	Too long
1790	Spectrogram 1	1	16797.018646240	16800.848907471	67.0	226.0	0.1273	55	Too long
1791	Waveform 1	1	16838.803314209	16839.569366455	67.0	226.0	0.7273	11	Detection
1791	Spectrogram 1	1	16838.803314209	16839.569366455	67.0	226.0	0.7273	11	Detection
1792	Waveform 1	1	16851.965484619	16853.010101318	67.0	226.0	0.2667	15	Detection
1792	Spectrogram 1	1	16851.965484619	16853.010101318	67.0	226.0	0.2667	15	Detection
1793	Waveform 1	1	16861.575958252	16861.645599365	67.0	226.0	1.0000	1	Too short
1793	Spectrogram 1	1	16861.575958252	16861.645599365	67.0	226.0	1.0000	1	Too short
1794	Waveform 1	1	16864.779449463	16866.799041748	67.0	226.0	0.1724	29	Too long
1794	Spectrogram 1	1	16864.779449463	16866.799041748	67.0	226.0	0.1724	29	Too long
1795	Waveform 1	1	16890.128814697	16890.198455811	67.0	226.0	1.0000	1	Too short
1795	Spectrogram 1	1	16890.128814697	16890.198455811	67.0	226.0	1.0000	1	Too short
1796	Waveform 1	1	16893.680511475	16896.814361572	67.0	226.0	0.1111	45	Too long
1796	Spectrogram 1	1	16893.680511475	16896.814361572	67.0	226.0	0.1111	45	Too long
1797	Waveform 1	1	16912.971099854	16913.180023193	67.0	226.0	1.0000	3	Too short
1797	Spectrogram 1	1	16912.971099854	16913.180023193	67.0	226.0	1.0000	3	Too short
1798	Waveform 1	1	16927.735015869	16927.874298096	67.0	226.0	1.0000	2	Too short
1798	Spectrogram 1	1	16927.735015869	16927.874298096	67.0	226.0	1.0000	2	Too short
1799	Waveform 1	1	16931.634918213	16931.704559326	67.0	226.0	1.0000	1	Too short
1799	Spectrogram 1	1	16931.634918213	16931.704559326	67.0	226.0	1.0000	1	Too short
1800	Waveform 1	1	16934.908050537	16934.977691650	67.0	226.0	1.0000	1	Too short
1800	Spectrogram 1	1	16934.908050537	16934.977691650	67.0	226.0	1.0000	1	Too short
1801	Waveform 1	1	16941.802520752	16942.011444092	67.0	226.0	1.0000	3	Too short
1801	Spectrogram 1	1	16941.802520752	16942.011444092	67.0	226.0	1.0000	3	Too short
1802	Waveform 1	1	16951.970123291	16952.039764404	67.0	226.0	1.0000	1	Too short
1802	Spectrogram 1	1	16951.970123291	16952.039764404	67.0	226.0	1.0000	1	Too short
1803	Waveform 1	1	16959.700286865	16960.048492432	67.0	226.0	1.0000	5	Too short
1803	Spectrogram 1	1	16959.700286865	16960.048492432	67.0	226.0	1.0000	5	Too short
1804	Waveform 1	1	16996.540435791	16997.933258057	67.0	226.0	0.1000	20	Too sparse
1804	Spectrogram 1	1	16996.540435791	16997.933258057	67.0	226.0	0.1000	20	Too sparse
1805	Waveform 1	1	17018.059539795	17019.730926514	67.0	226.0	0.0833	24	Too sparse
1805	Spectrogram 1	1	17018.059539795	17019.730926514	67.0	226.0	0.0833	24	Too sparse
1806	Waveform 1	1	17023.491546631	17025.093292236	67.0	226.0	0.0870	23	Too sparse
1806	Spectrogram 1	1	17023.491546631	17025.093292236	67.0	226.0	0.0870	23	Too sparse
1807	Waveform 1	1	17030.386016846	17030.455657959	67.0	226.0	1.0000	1	Too short
1807	Spectrogram 1	1	17030.386016846	17030.455657959	67.0	226.0	1.0000	1	Too short
1808	Waveform 1	1	17043.548187256	17043.617828369	67.0	226.0	1.0000	1	Too short
1808	Spectrogram 1	1	17043.548187256	17043.617828369	67.0	226.0	1.0000	1	Too short
1809	Waveform 1	1	17048.631988525	17048.701629639	67.0	226.0	1.0000	1	Too short
1809	Spectrogram 1	1	17048.631988525	17048.701629639	67.0	226.0	1.0000	1	Too short
1810	Waveform 1	1	17057.754974365	17057.824615479	67.0	226.0	1.0000	1	Too short
1810	Spectrogram 1	1	17057.754974365	17057.824615479	67.0	226.0	1.0000	1	Too short
1811	Waveform 1	1	17072.449249268	17079.413360596	67.0	226.0	0.0500	100	Too long
1811	Spectrogram 1	1	17072.449249268	17079.413360596	67.0	226.0	0.0500	100	Too long
1812	Waveform 1	1	17086.029266357	17086.168548584	67.0	226.0	1.0000	2	Too short
1812	Spectrogram 1	1	17086.029266357	17086.168548584	67.0	226.0	1.0000	2	Too short
1813	Waveform 1	1	17095.291534424	17095.361175537	67.0	226.0	1.0000	1	Too short
1813	Spectrogram 1	1	17095.291534424	17095.361175537	67.0	226.0	1.0000	1	Too short
1814	Waveform 1	1	17104.344879150	17105.946624756	67.0	226.0	0.0870	23	Too sparse
1814	Spectrogram 1	1	17104.344879150	17105.946624756	67.0	226.0	0.0870	23	Too sparse
1815	Waveform 1	1	17112.423248291	17112.492889404	67.0	226.0	1.0000	1	Too short
1815	Spectrogram 1	1	17112.423248291	17112.492889404	67.0	226.0	1.0000	1	Too short
1816	Waveform 1	1	17125.515777588	17125.724700928	67.0	226.0	1.0000	3	Too short
1816	Spectrogram 1	1	17125.515777588	17125.724700928	67.0	226.0	1.0000	3	Too short
1817	Waveform 1	1	17131.226348877	17133.315582275	67.0	226.0	0.2000	30	Too long
1817	Spectrogram 1	1	17131.226348877	17133.315582275	67.0	226.0	0.2000	30	Too long
1818	Waveform 1	1	17137.772613525	17137.981536865	67.0	226.0	1.0000	3	Too short
1818	Spectrogram 1	1	17137.772613525	17137.981536865	67.0	226.0	1.0000	3	Too short
1819	Waveform 1	1	17154.695404053	17156.923919678	67.0	226.0	0.0625	32	Too long
1819	Spectrogram 1	1	17154.695404053	17156.923919678	67.0	226.0	0.0625	32	Too long
1820	Waveform 1	1	17167.857574463	17170.921783447	67.0	226.0	0.1818	44	Too long
1820	Spectrogram 1	1	17167.857574463	17170.921783447	67.0	226.0	0.1818	44	Too long
1821	Waveform 1	1	17177.119842529	17177.607330322	67.0	226.0	0.5714	7	Detection
1821	Spectrogram 1	1	17177.119842529	17177.607330322	67.0	226.0	0.5714	7	Detection
1822	Waveform 1	1	17183.178619385	17184.014312744	67.0	226.0	0.1667	12	Detection
1822	Spectrogram 1	1	17183.178619385	17184.014312744	67.0	226.0	0.1667	12	Detection
1823	Waveform 1	1	17187.705291748	17187.774932861	67.0	226.0	1.0000	1	Too short
1823	Spectrogram 1	1	17187.705291748	17187.774932861	67.0	226.0	1.0000	1	Too short
1824	Waveform 1	1	17195.156890869	17195.644378662	67.0	226.0	0.4286	7	Detection
1824	Spectrogram 1	1	17195.156890869	17195.644378662	67.0	226.0	0.4286	7	Detection
1825	Waveform 1	1	17200.588897705	17201.772796631	67.0	226.0	0.3529	17	Detection
1825	Spectrogram 1	1	17200.588897705	17201.772796631	67.0	226.0	0.3529	17	Detection
1826	Waveform 1	1	17208.597625732	17209.294036865	67.0	226.0	0.2000	10	Detection
1826	Spectrogram 1	1	17208.597625732	17209.294036865	67.0	226.0	0.2000	10	Detection
1827	Waveform 1	1	17218.974151611	17221.063385010	67.0	226.0	0.0667	30	Too long
1827	Spectrogram 1	1	17218.974151611	17221.063385010	67.0	226.0	0.0667	30	Too long
1828	Waveform 1	1	17225.798980713	17229.420318604	67.0	226.0	0.0577	52	Too long
1828	Spectrogram 1	1	17225.798980713	17229.420318604	67.0	226.0	0.0577	52	Too long
1829	Waveform 1	1	17238.264739990	17240.911102295	67.0	226.0	0.1316	38	Too long
1829	Spectrogram 1	1	17238.264739990	17240.911102295	67.0	226.0	0.1316	38	Too long
1830	Waveform 1	1	17257.833892822	17258.321380615	67.0	226.0	0.4286	7	Detection
1830	Spectrogram 1	1	17257.833892822	17258.321380615	67.0	226.0	0.4286	7	Detection
1831	Waveform 1	1	17264.449798584	17265.076568604	67.0	226.0	0.2222	9	Detection
1831	Spectrogram 1	1	17264.449798584	17265.076568604	67.0	226.0	0.2222	9	Detection
1832	Waveform 1	1	17275.870941162	17279.213714600	67.0	226.0	0.0625	48	Too long
1832	Spectrogram 1	1	17275.870941162	17279.213714600	67.0	226.0	0.0625	48	Too long
1833	Waveform 1	1	17284.924285889	17285.202850342	67.0	226.0	0.5000	4	Too short
1833	Spectrogram 1	1	17284.924285889	17285.202850342	67.0	226.0	0.5000	4	Too short
1834	Waveform 1	1	17288.963470459	17290.843780518	67.0	226.0	0.3704	27	Too long
1834	Spectrogram 1	1	17288.963470459	17290.843780518	67.0	226.0	0.3704	27	Too long
1835	Waveform 1	1	17301.498870850	17301.568511963	67.0	226.0	1.0000	1	Too short
1835	Spectrogram 1	1	17301.498870850	17301.568511963	67.0	226.0	1.0000	1	Too short
1836	Waveform 1	1	17305.189849854	17305.329132080	67.0	226.0	1.0000	2	Too short
1836	Spectrogram 1	1	17305.189849854	17305.329132080	67.0	226.0	1.0000	2	Too short
1837	Waveform 1	1	17316.819915771	17320.650177002	67.0	226.0	0.1273	55	Too long
1837	Spectrogram 1	1	17316.819915771	17320.650177002	67.0	226.0	0.1273	55	Too long
1838	Waveform 1	1	17324.480438232	17324.550079346	67.0	226.0	1.0000	1	Too short
1838	Spectrogram 1	1	17324.480438232	17324.550079346	67.0	226.0	1.0000	1	Too short
1839	Waveform 1	1	17336.458709717	17338.408660889	67.0	226.0	0.3214	28	Too long
1839	Spectrogram 1	1	17336.458709717	17338.408660889	67.0	226.0	0.3214	28	Too long
1840	Waveform 1	1	17345.790618896	17346.208465576	67.0	226.0	0.3333	6	Too short
1840	Spectrogram 1	1	17345.790618896	17346.208465576	67.0	226.0	0.3333	6	Too short
1841	Waveform 1	1	17351.988677979	17352.058319092	67.0	226.0	1.0000	1	Too short
1841	Spectrogram 1	1	17351.988677979	17352.058319092	67.0	226.0	1.0000	1	Too short
1842	Waveform 1	1	17355.122528076	17358.117095947	67.0	226.0	0.0465	43	Too long
1842	Spectrogram 1	1	17355.122528076	17358.117095947	67.0	226.0	0.0465	43	Too long
1843	Waveform 1	1	17361.390228271	17361.459869385	67.0	226.0	1.0000	1	Too short
1843	Spectrogram 1	1	17361.390228271	17361.459869385	67.0	226.0	1.0000	1	Too short
1844	Waveform 1	1	17375.736297607	17375.805938721	67.0	226.0	1.0000	1	Too short
1844	Spectrogram 1	1	17375.736297607	17375.805938721	67.0	226.0	1.0000	1	Too short
1845	Waveform 1	1	17384.650360107	17384.720001221	67.0	226.0	1.0000	1	Too short
1845	Spectrogram 1	1	17384.650360107	17384.720001221	67.0	226.0	1.0000	1	Too short
1846	Waveform 1	1	17394.609039307	17395.305450439	67.0	226.0	0.7000	10	Detection
1846	Spectrogram 1	1	17394.609039307	17395.305450439	67.0	226.0	0.7000	10	Detection
1847	Waveform 1	1	17408.537261963	17409.999725342	67.0	226.0	0.1429	21	Too sparse
1847	Spectrogram 1	1	17408.537261963	17409.999725342	67.0	226.0	0.1429	21	Too sparse
1848	Waveform 1	1	17420.794097900	17424.902923584	67.0	226.0	0.1525	59	Too long
1848	Spectrogram 1	1	17420.794097900	17424.902923584	67.0	226.0	0.1525	59	Too long
1849	Waveform 1	1	17431.309906006	17432.563446045	67.0	226.0	0.2778	18	Detection
1849	Spectrogram 1	1	17431.309906006	17432.563446045	67.0	226.0	0.2778	18	Detection
1850	Waveform 1	1	17443.079254150	17443.427459717	67.0	226.0	0.4000	5	Too short
1850	Spectrogram 1	1	17443.079254150	17443.427459717	67.0	226.0	0.4000	5	Too short
1851	Waveform 1	1	17448.511260986	17448.650543213	67.0	226.0	1.0000	2	Too short
1851	Spectrogram 1	1	17448.511260986	17448.650543213	67.0	226.0	1.0000	2	Too short
1852	Waveform 1	1	17452.480804443	17452.550445557	67.0	226.0	1.0000	1	Too short
1852	Spectrogram 1	1	17452.480804443	17452.550445557	67.0	226.0	1.0000	1	Too short
1853	Waveform 1	1	17462.230560303	17463.414459229	67.0	226.0	0.4706	17	Detection
1853	Spectrogram 1	1	17462.230560303	17463.414459229	67.0	226.0	0.4706	17	Detection
1854	Waveform 1	1	17469.333953857	17470.100006104	67.0	226.0	0.5455	11	Detection
1854	Spectrogram 1	1	17469.333953857	17470.100006104	67.0	226.0	0.5455	11	Detection
1855	Waveform 1	1	17473.442779541	17473.512420654	67.0	226.0	1.0000	1	Too short
1855	Spectrogram 1	1	17473.442779541	17473.512420654	67.0	226.0	1.0000	1	Too short
1856	Waveform 1	1	17482.913970947	17482.983612061	67.0	226.0	1.0000	1	Too short
1856	Spectrogram 1	1	17482.913970947	17482.983612061	67.0	226.0	1.0000	1	Too short
1857	Waveform 1	1	17487.510284424	17487.579925537	67.0	226.0	1.0000	1	Too short
1857	Spectrogram 1	1	17487.510284424	17487.579925537	67.0	226.0	1.0000	1	Too short
1858	Waveform 1	1	17503.945587158	17504.781280518	67.0	226.0	0.1667	12	Detection
1858	Spectrogram 1	1	17503.945587158	17504.781280518	67.0	226.0	0.1667	12	Detection
1859	Waveform 1	1	17508.472259521	17508.541900635	67.0	226.0	1.0000	1	Too short
1859	Spectrogram 1	1	17508.472259521	17508.541900635	67.0	226.0	1.0000	1	Too short
1860	Waveform 1	1	17526.996795654	17528.180694580	67.0	226.0	0.7059	17	Detection
1860	Spectrogram 1	1	17526.996795654	17528.180694580	67.0	226.0	0.7059	17	Detection
1861	Waveform 1	1	17536.398345947	17536.467987061	67.0	226.0	1.0000	1	Too short
1861	Spectrogram 1	1	17536.398345947	17536.467987061	67.0	226.0	1.0000	1	Too short
1862	Waveform 1	1	17553.669342041	17553.808624268	67.0	226.0	1.0000	2	Too short
1862	Spectrogram 1	1	17553.669342041	17553.808624268	67.0	226.0	1.0000	2	Too short
1863	Waveform 1	1	17556.872833252	17556.942474365	67.0	226.0	1.0000	1	Too short
1863	Spectrogram 1	1	17556.872833252	17556.942474365	67.0	226.0	1.0000	1	Too short
1864	Waveform 1	1	17560.006683350	17560.145965576	67.0	226.0	1.0000	2	Too short
1864	Spectrogram 1	1	17560.006683350	17560.145965576	67.0	226.0	1.0000	2	Too short
1865	Waveform 1	1	17564.602996826	17564.881561279	67.0	226.0	1.0000	4	Too short
1865	Spectrogram 1	1	17564.602996826	17564.881561279	67.0	226.0	1.0000	4	Too short
1866	Waveform 1	1	17574.840240479	17574.909881592	67.0	226.0	1.0000	1	Too short
1866	Spectrogram 1	1	17574.840240479	17574.909881592	67.0	226.0	1.0000	1	Too short
1867	Waveform 1	1	17584.381072998	17584.450714111	67.0	226.0	1.0000	1	Too short
1867	Spectrogram 1	1	17584.381072998	17584.450714111	67.0	226.0	1.0000	1	Too short
1868	Waveform 1	1	17588.280975342	17589.673797607	67.0	226.0	0.1500	20	Detection
1868	Spectrogram 1	1	17588.280975342	17589.673797607	67.0	226.0	0.1500	20	Detection
1869	Waveform 1	1	17594.618316650	17600.816375732	67.0	226.0	0.1236	89	Too long
1869	Spectrogram 1	1	17594.618316650	17600.816375732	67.0	226.0	0.1236	89	Too long
1870	Waveform 1	1	17617.808807373	17620.246246338	67.0	226.0	0.5714	35	Too long
1870	Spectrogram 1	1	17617.808807373	17620.246246338	67.0	226.0	0.5714	35	Too long
1871	Waveform 1	1	17626.165740967	17626.305023193	67.0	226.0	1.0000	2	Too short
1871	Spectrogram 1	1	17626.165740967	17626.305023193	67.0	226.0	1.0000	2	Too short
1872	Waveform 1	1	17651.027618408	17652.629364014	67.0	226.0	0.0870	23	Too sparse
1872	Spectrogram 1	1	17651.027618408	17652.629364014	67.0	226.0	0.0870	23	Too sparse
1873	Waveform 1	1	17664.955841064	17665.025482178	67.0	226.0	1.0000	1	Too short
1873	Spectrogram 1	1	17664.955841064	17665.025482178	67.0	226.0	1.0000	1	Too short
1874	Waveform 1	1	17670.944976807	17671.084259033	67.0	226.0	1.0000	2	Too short
1874	Spectrogram 1	1	17670.944976807	17671.084259033	67.0	226.0	1.0000	2	Too short
1875	Waveform 1	1	17675.889495850	17675.959136963	67.0	226.0	1.0000	1	Too short
1875	Spectrogram 1	1	17675.889495850	17675.959136963	67.0	226.0	1.0000	1	Too short
1876	Waveform 1	1	17681.739349365	17681.808990479	67.0	226.0	1.0000	1	Too short
1876	Spectrogram 1	1	17681.739349365	17681.808990479	67.0	226.0	1.0000	1	Too short
1877	Waveform 1	1	17690.165924072	17690.931976318	67.0	226.0	0.7273	11	Detection
1877	Spectrogram 1	1	17690.165924072	17690.931976318	67.0	226.0	0.7273	11	Detection
1878	Waveform 1	1	17704.372711182	17704.511993408	67.0	226.0	1.0000	2	Too short
1878	Spectrogram 1	1	17704.372711182	17704.511993408	67.0	226.0	1.0000	2	Too short
1879	Waveform 1	1	17717.256317139	17717.325958252	67.0	226.0	1.0000	1	Too short
1879	Spectrogram 1	1	17717.256317139	17717.325958252	67.0	226.0	1.0000	1	Too short
1880	Waveform 1	1	17723.175811768	17723.245452881	67.0	226.0	1.0000	1	Too short
1880	Spectrogram 1	1	17723.175811768	17723.245452881	67.0	226.0	1.0000	1	Too short
1881	Waveform 1	1	17732.020233154	17732.089874268	67.0	226.0	1.0000	1	Too short
1881	Spectrogram 1	1	17732.020233154	17732.089874268	67.0	226.0	1.0000	1	Too short
1882	Waveform 1	1	17736.755828857	17736.825469971	67.0	226.0	1.0000	1	Too short
1882	Spectrogram 1	1	17736.755828857	17736.825469971	67.0	226.0	1.0000	1	Too short
1883	Waveform 1	1	17740.446807861	17746.018096924	67.0	226.0	0.0500	80	Too long
1883	Spectrogram 1	1	17740.446807861	17746.018096924	67.0	226.0	0.0500	80	Too long
1884	Waveform 1	1	17764.264068604	17764.333709717	67.0	226.0	1.0000	1	Too short
1884	Spectrogram 1	1	17764.264068604	17764.333709717	67.0	226.0	1.0000	1	Too short
1885	Waveform 1	1	17770.531768799	17774.501312256	67.0	226.0	0.0526	57	Too long
1885	Spectrogram 1	1	17770.531768799	17774.501312256	67.0	226.0	0.0526	57	Too long
1886	Waveform 1	1	17782.161834717	17782.301116943	67.0	226.0	1.0000	2	Too short
1886	Spectrogram 1	1	17782.161834717	17782.301116943	67.0	226.0	1.0000	2	Too short
1887	Waveform 1	1	17791.633026123	17791.702667236	67.0	226.0	1.0000	1	Too short
